,strikeprice,liquidity,side
990,6675.0,1.0,calls
991,8500.0,64.0,calls
992,6650.0,3.0,calls
993,6625.0,1.0,calls
994,8550.0,1.0,calls
995,6600.0,1.0,calls
996,6575.0,1.0,calls
997,8600.0,20.0,calls
998,6550.0,1.0,calls
999,6525.0,1.0,calls
1000,7580.0,1898.0,puts
1001,7585.0,753.0,puts
1002,7575.0,2098.0,puts
1003,7590.0,1702.0,puts
1004,7570.0,549.0,puts
1005,7595.0,646.0,puts
1006,7565.0,432.0,puts
1007,7600.0,4269.0,puts
1008,7560.0,685.0,puts
1009,7605.0,303.0,puts
1010,7555.0,476.0,puts
1011,7610.0,642.0,puts
1012,7550.0,4308.0,puts
1013,7615.0,509.0,puts
1014,7545.0,316.0,puts
1015,7620.0,650.0,puts
1016,7540.0,1837.0,puts
1017,7625.0,3444.0,puts
1018,7535.0,715.0,puts
1019,7630.0,1021.0,puts
1020,7530.0,754.0,puts
1021,7635.0,409.0,puts
1022,7525.0,1498.0,puts
1023,7640.0,1624.0,puts
1024,7520.0,463.0,puts
1025,7645.0,470.0,puts
1026,7515.0,197.0,puts
1027,7650.0,3570.0,puts
1028,7510.0,948.0,puts
1029,7655.0,724.0,puts
1030,7505.0,249.0,puts
1031,7660.0,1632.0,puts
1032,7500.0,3503.0,puts
1033,7665.0,410.0,puts
1034,7495.0,352.0,puts
1035,7670.0,4901.0,puts
1036,7490.0,1158.0,puts
1037,7675.0,1630.0,puts
1038,7485.0,319.0,puts
1039,7680.0,598.0,puts
1040,7480.0,599.0,puts
1041,7685.0,355.0,puts
1042,7475.0,938.0,puts
1043,7690.0,1277.0,puts
1044,7470.0,411.0,puts
1045,7695.0,480.0,puts
1046,7465.0,286.0,puts
1047,7700.0,2644.0,puts
1048,7460.0,434.0,puts
1049,7705.0,553.0,puts
1050,7455.0,204.0,puts
1051,7710.0,1339.0,puts
1052,7450.0,1929.0,puts
1053,7715.0,410.0,puts
1054,7445.0,63.0,puts
1055,7720.0,655.0,puts
1056,7440.0,472.0,puts
1057,7725.0,1197.0,puts
1058,7435.0,501.0,puts
1059,7730.0,1107.0,puts
1060,7430.0,483.0,puts
1061,7735.0,820.0,puts
1062,7425.0,1005.0,puts
1063,7740.0,1441.0,puts
1064,7420.0,253.0,puts
1065,7745.0,757.0,puts
1066,7415.0,225.0,puts
1067,7750.0,1907.0,puts
1068,7410.0,570.0,puts
1069,7755.0,490.0,puts
1070,7405.0,177.0,puts
1071,7760.0,973.0,puts
1072,7400.0,1756.0,puts
1073,7765.0,299.0,puts
1074,7395.0,272.0,puts
1075,7770.0,625.0,puts
1076,7390.0,400.0,puts
1077,7775.0,872.0,puts
1078,7385.0,80.0,puts
1079,7780.0,1321.0,puts
1080,7380.0,218.0,puts
1081,7785.0,290.0,puts
1082,7375.0,945.0,puts
1083,7790.0,539.0,puts
1084,7370.0,248.0,puts
1085,7795.0,1.0,puts
1086,7365.0,66.0,puts
1087,7800.0,3713.0,puts
1088,7360.0,231.0,puts
1089,7805.0,1.0,puts
1090,7355.0,91.0,puts
1091,7810.0,489.0,puts
1092,7350.0,958.0,puts
1093,7345.0,98.0,puts
1094,7820.0,337.0,puts
1095,7340.0,347.0,puts
1096,7825.0,651.0,puts
1097,7335.0,40.0,puts
1098,7830.0,340.0,puts
1099,7330.0,298.0,puts
1100,7325.0,1228.0,puts
1101,7840.0,250.0,puts
1102,7320.0,264.0,puts
1103,7315.0,62.0,puts
1104,7850.0,844.0,puts
1105,7310.0,222.0,puts
1106,7305.0,19.0,puts
1107,7860.0,242.0,puts
1108,7300.0,2282.0,puts
1109,7295.0,22.0,puts
1110,7870.0,195.0,puts
1111,7290.0,458.0,puts
1112,7875.0,280.0,puts
1113,7285.0,15.0,puts
1114,7880.0,37.0,puts
1115,7280.0,105.0,puts
1116,7275.0,126.0,puts
1117,7890.0,187.0,puts
1118,7270.0,140.0,puts
1119,7265.0,172.0,puts
1120,7900.0,6279.0,puts
1121,7260.0,393.0,puts
1122,7255.0,155.0,puts
1123,7910.0,19.0,puts
1124,7250.0,1214.0,puts
1125,7245.0,54.0,puts
1126,7920.0,102.0,puts
1127,7240.0,67.0,puts
1128,7925.0,101.0,puts
1129,7235.0,38.0,puts
1130,7930.0,26.0,puts
1131,7230.0,117.0,puts
1132,7225.0,311.0,puts
1133,7940.0,7.0,puts
1134,7220.0,39.0,puts
1135,7215.0,33.0,puts
1136,7950.0,860.0,puts
1137,7210.0,92.0,puts
1138,7205.0,27.0,puts
1139,7960.0,1.0,puts
1140,7200.0,752.0,puts
1141,7195.0,57.0,puts
1142,7970.0,501.0,puts
1143,7190.0,175.0,puts
1144,7975.0,31.0,puts
1145,7185.0,1.0,puts
1146,7980.0,1.0,puts
1147,7180.0,32.0,puts
1148,7175.0,185.0,puts
1149,7990.0,1.0,puts
1150,7170.0,44.0,puts
1151,7165.0,2.0,puts
1152,8000.0,766.0,puts
1153,7160.0,47.0,puts
1154,7155.0,2.0,puts
1155,8010.0,1.0,puts
1156,7150.0,186.0,puts
1157,7145.0,3.0,puts
1158,8020.0,1.0,puts
1159,7140.0,50.0,puts
1160,8025.0,419.0,puts
1161,7135.0,32.0,puts
1162,8030.0,1.0,puts
1163,7130.0,76.0,puts
1164,7125.0,80.0,puts
1165,7120.0,34.0,puts
1166,7115.0,1.0,puts
1167,8050.0,511.0,puts
1168,7110.0,257.0,puts
1169,7105.0,2.0,puts
1170,7100.0,443.0,puts
1171,7095.0,6.0,puts
1172,7090.0,29.0,puts
1173,8075.0,106.0,puts
1174,7085.0,4.0,puts
1175,7080.0,23.0,puts
1176,7075.0,102.0,puts
1177,7070.0,6.0,puts
1178,7065.0,520.12,puts
1179,8100.0,325.0,puts
1180,7060.0,97.0,puts
1181,7055.0,2.0,puts
1182,7050.0,214.0,puts
1183,7045.0,1.0,puts
1184,7040.0,7.0,puts
1185,8125.0,48.0,puts
1186,7035.0,6.0,puts
1187,7030.0,22.0,puts
1188,7025.0,44.0,puts
1189,7020.0,26.0,puts
1190,8150.0,63.0,puts
1191,7010.0,28.0,puts
1192,7000.0,1618.0,puts
1193,6990.0,10.0,puts
1194,8175.0,15.0,puts
1195,6980.0,10.0,puts
1196,6975.0,17.0,puts
1197,6970.0,2.0,puts
1198,8200.0,70.0,puts
1199,6960.0,33.0,puts
1200,6950.0,60.0,puts
1201,6940.0,8.0,puts
1202,8225.0,1.0,puts
1203,6930.0,50.0,puts
1204,6925.0,31.0,puts
1205,6920.0,55.0,puts
1206,8250.0,2.0,puts
1207,6910.0,120.0,puts
1208,6900.0,676.0,puts
1209,6890.0,12.0,puts
1210,8275.0,1.0,puts
1211,6880.0,10.0,puts
1212,6875.0,17.0,puts
1213,6870.0,7.0,puts
1214,8300.0,15.0,puts
1215,6860.0,6.0,puts
1216,6850.0,352.0,puts
1217,6840.0,14.0,puts
1218,8325.0,1.0,puts
1219,6830.0,10.0,puts
1220,6825.0,25.0,puts
1221,6820.0,7.0,puts
1222,6810.0,10.0,puts
1223,6800.0,48.0,puts
1224,6790.0,3.0,puts
1225,6780.0,13.0,puts
1226,6775.0,17.0,puts
1227,6770.0,6.0,puts
1228,8400.0,32.0,puts
1229,6760.0,3.0,puts
1230,6750.0,13.0,puts
1231,6740.0,1.0,puts
1232,6730.0,1.0,puts
1233,6725.0,13.0,puts
1234,6720.0,1.0,puts
1235,6710.0,3.0,puts
1236,6700.0,40.0,puts
1237,6690.0,2.0,puts
1238,6680.0,1.0,puts
1239,6675.0,4.0,puts
1240,6670.0,8.0,puts
1241,8500.0,1.0,puts
1242,6660.0,11.0,puts
1243,6650.0,2.0,puts
1244,6640.0,3.0,puts
1245,6630.0,1.0,puts
1246,6625.0,4.0,puts
1247,6620.0,1.0,puts
1248,6610.0,3.0,puts
1249,6600.0,12.0,puts
1250,6590.0,1.0,puts
1251,6580.0,1.0,puts
1252,6575.0,1.0,puts
1253,6570.0,1.0,puts
1254,8600.0,16.0,puts
1255,6560.0,3.0,puts
1256,6550.0,1.0,puts
1257,6540.0,1.0,puts
1258,6530.0,1.0,puts
1259,6525.0,3.0,puts
1260,6520.0,126.0,puts
1261,6510.0,10.0,puts
1262,6500.0,193.0,puts
1263,6490.0,2.0,puts
1264,6480.0,4.0,puts
1265,6475.0,1.0,puts
1266,6470.0,1.0,puts
1267,6460.0,2.0,puts
1268,6450.0,3.0,puts
1269,6440.0,1.0,puts
1270,6430.0,1.0,puts
1271,6425.0,1.0,puts
1272,6420.0,3.0,puts
1273,6410.0,1049.58,puts
1274,6400.0,5.0,puts
1275,6375.0,1.0,puts
1276,8800.0,332.0,puts
1277,6350.0,1.0,puts
1278,6325.0,1.0,puts
1279,6300.0,1.0,puts
1280,6275.0,1.0,puts
1281,6250.0,1.0,puts
1282,6225.0,1.0,puts
1283,6200.0,4.0,puts
1284,6175.0,4.0,puts
1285,9000.0,153.0,puts
1286,6150.0,4.0,puts
1287,6125.0,2.0,puts
1288,6100.0,81.0,puts
1289,6075.0,1.0,puts
1290,6050.0,2.0,puts
1291,6025.0,2.0,puts
1292,6000.0,2202.0,puts
1293,5975.0,1.0,puts
1294,9200.0,61.0,puts
1295,5950.0,600.0,puts
1296,5925.0,10.0,puts
1297,5900.0,10.0,puts
1298,5875.0,1.0,puts
1299,5850.0,1.0,puts
1300,5800.0,1.0,puts
1301,9400.0,6.0,puts
1302,5750.0,1.0,puts
1303,5700.0,2.0,puts
1304,5650.0,1.0,puts
1305,5600.0,1.0,puts
1306,9600.0,5.0,puts
1307,5550.0,1.0,puts
1308,5500.0,1.0,puts
1309,5450.0,1.0,puts
1310,5400.0,1.0,puts
1311,9800.0,1.0,puts
1312,5350.0,1.0,puts
1313,5300.0,1.0,puts
1314,5200.0,1.0,puts
1315,5100.0,1.0,puts
1316,5000.0,781.0,puts
1317,4800.0,1.0,puts
1318,4600.0,1.0,puts
1319,4400.0,1.0,puts
1320,4200.0,1.0,puts
1321,4000.0,120.0,puts
1322,3800.0,1.0,puts
1323,3600.0,1.0,puts
1324,3400.0,1.0,puts
1325,3200.0,1.0,puts
1326,3000.0,1.0,puts
1327,2800.0,1.0,puts
1328,7575.0,16.0,puts
1329,7600.0,23.0,puts
1330,7550.0,72.0,puts
1331,7625.0,4.0,puts
1332,7525.0,16.0,puts
1333,7650.0,6.0,puts
1334,7500.0,19.0,puts
1335,7675.0,4.0,puts
1336,7475.0,3.0,puts
1337,7700.0,25.0,puts
1338,7450.0,3.0,puts
1339,7725.0,51.0,puts
1340,7425.0,1.0,puts
1341,7750.0,44.0,puts
1342,7400.0,14.0,puts
1343,7375.0,1.0,puts
1344,7800.0,346.0,puts
1345,7350.0,4.0,puts
1346,7325.0,1.0,puts
1347,7300.0,23.0,puts
1348,7275.0,10.0,puts
1349,7900.0,677.0,puts
1350,7250.0,1.0,puts
1351,7225.0,1.0,puts
1352,7200.0,33.0,puts
1353,7175.0,1.0,puts
1354,8000.0,17.0,puts
1355,7150.0,1.0,puts
1356,7125.0,1.0,puts
1357,7100.0,1.0,puts
1358,7075.0,1.0,puts
1359,8100.0,5.0,puts
1360,7050.0,3.0,puts
1361,7025.0,1.0,puts
1362,7000.0,3.0,puts
1363,6975.0,1.0,puts
1364,8200.0,1.0,puts
1365,6950.0,1.0,puts
1366,6925.0,1.0,puts
1367,6900.0,1.0,puts
1368,6800.0,1.0,puts
1369,8400.0,1.0,puts
1370,6700.0,1.0,puts
1371,6600.0,1.0,puts
1372,8600.0,5.0,puts
1373,6500.0,1.0,puts
1374,6400.0,1.0,puts
1375,8800.0,1.0,puts
1376,6300.0,1.0,puts
1377,6200.0,1.0,puts
1378,9000.0,4.0,puts
1379,6100.0,1.0,puts
1380,6000.0,1.0,puts
1381,9200.0,1.0,puts
1382,5800.0,1.0,puts
1383,9400.0,1.0,puts
1384,5600.0,1.0,puts
1385,9600.0,1.0,puts
1386,5400.0,1.0,puts
1387,5200.0,1.0,puts
1388,5000.0,1.0,puts
1389,4800.0,1.0,puts
1390,4600.0,1.0,puts
1391,4400.0,1.0,puts
1392,4200.0,1.0,puts
1393,4000.0,1.0,puts
1394,3800.0,1.0,puts
1395,3600.0,1.0,puts
1396,3400.0,1.0,puts
1397,3200.0,1.0,puts
1398,3000.0,1.0,puts
1399,7580.0,79.0,puts
1400,7585.0,65.0,puts
1401,7575.0,1837.0,puts
1402,7590.0,196.0,puts
1403,7570.0,113.0,puts
1404,7595.0,82.0,puts
1405,7565.0,23.0,puts
1406,7600.0,7621.0,puts
1407,7560.0,86.0,puts
1408,7605.0,89.0,puts
1409,7555.0,19.0,puts
1410,7610.0,154.0,puts
1411,7550.0,4989.0,puts
1412,7615.0,5.0,puts
1413,7545.0,94.0,puts
1414,7620.0,56.0,puts
1415,7540.0,105.0,puts
1416,7625.0,635.0,puts
1417,7535.0,111.0,puts
1418,7630.0,57.0,puts
1419,7530.0,46.0,puts
1420,7635.0,3.0,puts
1421,7525.0,1357.0,puts
1422,7640.0,309.0,puts
1423,7520.0,147.0,puts
1424,7645.0,43.0,puts
1425,7515.0,35.0,puts
1426,7650.0,2788.0,puts
1427,7510.0,293.0,puts
1428,7655.0,11.0,puts
1429,7505.0,96.0,puts
1430,7660.0,388.0,puts
1431,7500.0,18592.0,puts
1432,7665.0,8.0,puts
1433,7495.0,51.0,puts
1434,7670.0,138.0,puts
1435,7490.0,112.0,puts
1436,7675.0,491.0,puts
1437,7485.0,34.0,puts
1438,7680.0,48.0,puts
1439,7480.0,74.0,puts
1440,7685.0,28.0,puts
1441,7475.0,2006.0,puts
1442,7690.0,50.0,puts
1443,7470.0,101.0,puts
1444,7695.0,1.0,puts
1445,7465.0,170.0,puts
1446,7700.0,4199.0,puts
1447,7460.0,153.0,puts
1448,7705.0,2.0,puts
1449,7455.0,83.0,puts
1450,7710.0,233.0,puts
1451,7450.0,2813.0,puts
1452,7715.0,1.0,puts
1453,7445.0,30.0,puts
1454,7720.0,245.0,puts
1455,7440.0,119.0,puts
1456,7725.0,474.0,puts
1457,7435.0,41.0,puts
1458,7730.0,209.0,puts
1459,7430.0,109.0,puts
1460,7735.0,1.0,puts
1461,7425.0,688.0,puts
1462,7740.0,48.0,puts
1463,7420.0,12.0,puts
1464,7745.0,1.0,puts
1465,7415.0,14.0,puts
1466,7750.0,2653.0,puts
1467,7410.0,25.0,puts
1468,7755.0,1.0,puts
1469,7405.0,22.0,puts
1470,7760.0,11.0,puts
1471,7400.0,5094.0,puts
1472,7765.0,1.0,puts
1473,7395.0,9.0,puts
1474,7770.0,244.0,puts
1475,7390.0,26.0,puts
1476,7775.0,530.0,puts
1477,7385.0,1.0,puts
1478,7780.0,147.0,puts
1479,7380.0,95.0,puts
1480,7785.0,1.0,puts
1481,7375.0,2060.0,puts
1482,7790.0,18.0,puts
1483,7370.0,54.0,puts
1484,7365.0,31.0,puts
1485,7800.0,8719.0,puts
1486,7360.0,34.0,puts
1487,7355.0,9.0,puts
1488,7810.0,285.0,puts
1489,7350.0,2340.0,puts
1490,7345.0,3.0,puts
1491,7820.0,85.0,puts
1492,7340.0,52.0,puts
1493,7825.0,813.0,puts
1494,7335.0,1.0,puts
1495,7830.0,145.0,puts
1496,7330.0,21.0,puts
1497,7325.0,1078.0,puts
1498,7840.0,37.0,puts
1499,7320.0,81.0,puts
1500,7315.0,2.0,puts
1501,7850.0,3769.0,puts
1502,7310.0,188.0,puts
1503,7305.0,1.0,puts
1504,7860.0,42.0,puts
1505,7300.0,4509.0,puts
1506,7295.0,1.0,puts
1507,7870.0,23.0,puts
1508,7290.0,18.0,puts
1509,7875.0,724.0,puts
1510,7285.0,1.0,puts
1511,7880.0,102.0,puts
1512,7280.0,25.0,puts
1513,7275.0,895.0,puts
1514,7890.0,23.0,puts
1515,7270.0,23.0,puts
1516,7265.0,43.0,puts
1517,7900.0,4429.0,puts
1518,7260.0,541.0,puts
1519,7255.0,1.0,puts
1520,7910.0,32.0,puts
1521,7250.0,5182.0,puts
1522,7245.0,6.0,puts
1523,7920.0,828.0,puts
1524,7240.0,82.0,puts
1525,7925.0,187.0,puts
1526,7235.0,22.0,puts
1527,7930.0,29.0,puts
1528,7230.0,77.0,puts
1529,7225.0,1711.0,puts
1530,7940.0,70.0,puts
1531,7220.0,113.0,puts
1532,7215.0,3.0,puts
1533,7950.0,3613.0,puts
1534,7210.0,185.0,puts
1535,7205.0,19.0,puts
1536,7960.0,21.0,puts
1537,7200.0,4127.0,puts
1538,7195.0,4.0,puts
1539,7970.0,8.0,puts
1540,7190.0,34.0,puts
1541,7975.0,629.0,puts
1542,7185.0,1.0,puts
1543,7980.0,119.0,puts
1544,7180.0,71.0,puts
1545,7175.0,497.0,puts
1546,7990.0,1076.0,puts
1547,7170.0,80.0,puts
1548,7165.0,6.0,puts
1549,8000.0,41430.0,puts
1550,7160.0,77.0,puts
1551,7155.0,3.0,puts
1552,8010.0,55.0,puts
1553,7150.0,3997.0,puts
1554,7145.0,2.0,puts
1555,8020.0,8.0,puts
1556,7140.0,46.0,puts
1557,8025.0,203.0,puts
1558,7135.0,20.0,puts
1559,8030.0,41.0,puts
1560,7130.0,84.0,puts
1561,7125.0,918.0,puts
1562,8040.0,1.0,puts
1563,7120.0,52.0,puts
1564,7115.0,1.0,puts
1565,8050.0,1896.0,puts
1566,7110.0,82.0,puts
1567,7105.0,1.0,puts
1568,8060.0,20.0,puts
1569,7100.0,4595.0,puts
1570,7095.0,4.0,puts
1571,8070.0,1.0,puts
1572,7090.0,87.0,puts
1573,8075.0,2661.0,puts
1574,7085.0,1.0,puts
1575,8080.0,1.0,puts
1576,7080.0,39.0,puts
1577,7075.0,381.0,puts
1578,8090.0,1.0,puts
1579,7070.0,27.0,puts
1580,7065.0,5.0,puts
1581,8100.0,3279.0,puts
1582,7060.0,223.0,puts
1583,7055.0,82.0,puts
1584,8110.0,3.0,puts
1585,7050.0,1067.0,puts
1586,7045.0,1.0,puts
1587,8120.0,1.0,puts
1588,7040.0,58.0,puts
1589,8125.0,270.0,puts
1590,7035.0,5.0,puts
1591,8130.0,1.0,puts
1592,7030.0,77.0,puts
1593,7025.0,503.0,puts
1594,8140.0,1.0,puts
1595,7020.0,61.0,puts
1596,7015.0,1.0,puts
1597,8150.0,3231.0,puts
1598,7010.0,311.0,puts
1599,7005.0,1.0,puts
1600,8160.0,15.0,puts
1601,7000.0,45378.0,puts
1602,6995.0,3.0,puts
1603,8170.0,1.0,puts
1604,6990.0,69.0,puts
1605,8175.0,3512.0,puts
1606,6985.0,1.0,puts
1607,6980.0,55.0,puts
1608,6975.0,610.0,puts
1609,6970.0,32.0,puts
1610,6965.0,1.0,puts
1611,8200.0,3552.0,puts
1612,6960.0,511.0,puts
1613,6955.0,1.0,puts
1614,6950.0,4570.0,puts
1615,6945.0,1.0,puts
1616,6940.0,20.0,puts
1617,8225.0,1404.0,puts
1618,6935.0,1.0,puts
1619,6930.0,106.0,puts
1620,6925.0,222.0,puts
1621,6920.0,58.0,puts
1622,6915.0,2.0,puts
1623,8250.0,1549.0,puts
1624,6910.0,243.0,puts
1625,6905.0,1.0,puts
1626,6900.0,5890.0,puts
1627,6895.0,1.0,puts
1628,6890.0,22.0,puts
1629,8275.0,1247.0,puts
1630,6885.0,1.0,puts
1631,6880.0,24.0,puts
1632,6875.0,1614.0,puts
1633,6870.0,81.0,puts
1634,6865.0,1.0,puts
1635,8300.0,4761.0,puts
1636,6860.0,36.0,puts
1637,6855.0,1.0,puts
1638,6850.0,1954.0,puts
1639,6845.0,100.0,puts
1640,6840.0,47.0,puts
1641,8325.0,23.0,puts
1642,6835.0,1.0,puts
1643,6830.0,22.0,puts
1644,6825.0,421.0,puts
1645,6820.0,25.0,puts
1646,6815.0,1.0,puts
1647,8350.0,524.0,puts
1648,6810.0,19.0,puts
1649,6805.0,1.0,puts
1650,6800.0,4222.0,puts
1651,6795.0,1.0,puts
1652,6790.0,63.0,puts
1653,8375.0,41.0,puts
1654,6785.0,1.0,puts
1655,6780.0,92.0,puts
1656,6775.0,720.0,puts
1657,6770.0,21.0,puts
1658,6765.0,1.0,puts
1659,8400.0,15784.0,puts
1660,6760.0,34.0,puts
1661,6755.0,2.0,puts
1662,6750.0,1529.0,puts
1663,6745.0,1.0,puts
1664,6740.0,68.0,puts
1665,8425.0,8332.0,puts
1666,6735.0,1.0,puts
1667,6730.0,12.0,puts
1668,6725.0,1132.0,puts
1669,6720.0,45.0,puts
1670,6715.0,1.0,puts
1671,8450.0,83.0,puts
1672,6710.0,113.0,puts
1673,6705.0,1.0,puts
1674,6700.0,2258.0,puts
1675,6695.0,1.0,puts
1676,6690.0,25.0,puts
1677,8475.0,46.0,puts
1678,6680.0,31.0,puts
1679,6675.0,1342.0,puts
1680,6670.0,364.0,puts
1681,8500.0,20924.0,puts
1682,6660.0,8.0,puts
1683,6650.0,1281.0,puts
1684,6640.0,9.0,puts
1685,8525.0,2.0,puts
1686,6630.0,17.0,puts
1687,6625.0,353.0,puts
1688,6620.0,8.0,puts
1689,8550.0,64.0,puts
1690,6610.0,172.0,puts
1691,6600.0,3242.0,puts
1692,6590.0,13.0,puts
1693,8575.0,20.0,puts
1694,6580.0,34.0,puts
1695,6575.0,198.0,puts
1696,6570.0,15.0,puts
1697,8600.0,190681.0,puts
1698,6560.0,47.0,puts
1699,6550.0,162.0,puts
1700,6540.0,29.0,puts
1701,6530.0,94.0,puts
1702,6525.0,358.0,puts
1703,6520.0,6.0,puts
1704,8650.0,21.0,puts
1705,6510.0,103.0,puts
1706,6500.0,5072.0,puts
1707,6490.0,59.0,puts
1708,6480.0,24.0,puts
1709,6475.0,1655.0,puts
1710,6470.0,7.0,puts
1711,8700.0,4471.0,puts
1712,6460.0,85.0,puts
1713,6450.0,8693.0,puts
1714,6440.0,40.0,puts
1715,6430.0,4.0,puts
1716,6425.0,1072.0,puts
1717,6420.0,3.0,puts
1718,6410.0,20.0,puts
1719,6400.0,6370.0,puts
1720,6390.0,5.0,puts
1721,6380.0,1.0,puts
1722,6375.0,1957.0,puts
1723,6370.0,2.0,puts
1724,8800.0,188908.0,puts
1725,6360.0,7.0,puts
1726,6350.0,2539.0,puts
1727,6340.0,1.0,puts
1728,6330.0,1.0,puts
1729,6325.0,1991.0,puts
1730,6320.0,2.0,puts
1731,6310.0,1.0,puts
1732,6300.0,1445.0,puts
1733,6290.0,1.0,puts
1734,6280.0,1.0,puts
1735,6275.0,129.0,puts
1736,6270.0,1.0,puts
1737,8900.0,5.0,puts
1738,6260.0,2.0,puts
1739,6250.0,238.0,puts
1740,6240.0,1.0,puts
1741,6230.0,1.0,puts
1742,6225.0,75.0,puts
1743,6220.0,1.0,puts
1744,6210.0,1.0,puts
1745,6200.0,2619.0,puts
1746,6190.0,3.0,puts
1747,6180.0,1.0,puts
1748,6175.0,73.0,puts
1749,6170.0,1.0,puts
1750,9000.0,704.0,puts
1751,6160.0,1.0,puts
1752,6150.0,77.0,puts
1753,6140.0,1.0,puts
1754,6130.0,1.0,puts
1755,6125.0,1.0,puts
1756,6120.0,1.0,puts
1757,6110.0,1.0,puts
1758,6100.0,253.0,puts
1759,6090.0,1.0,puts
1760,6080.0,2.0,puts
1761,6075.0,3.0,puts
1762,6070.0,1.0,puts
1763,9100.0,2501.0,puts
1764,6060.0,1.0,puts
1765,6050.0,61.0,puts
1766,6040.0,1.0,puts
1767,6030.0,1.0,puts
1768,6025.0,62.0,puts
1769,6020.0,1.0,puts
1770,6010.0,1.0,puts
1771,6000.0,29844.0,puts
1772,5990.0,1.0,puts
1773,5980.0,1.0,puts
1774,5975.0,5.0,puts
1775,5970.0,1.0,puts
1776,9200.0,572.0,puts
1777,5960.0,1.0,puts
1778,5950.0,25.0,puts
1779,5940.0,1.0,puts
1780,5930.0,1.0,puts
1781,5925.0,13.0,puts
1782,5920.0,1.0,puts
1783,5910.0,1.0,puts
1784,5900.0,88.0,puts
1785,5890.0,1.0,puts
1786,5880.0,1.0,puts
1787,5875.0,17.0,puts
1788,5870.0,1.0,puts
1789,9300.0,1.0,puts
1790,5860.0,1.0,puts
1791,5850.0,3.0,puts
1792,5840.0,1.0,puts
1793,5830.0,1.0,puts
1794,5825.0,1.0,puts
1795,5820.0,1.0,puts
1796,5810.0,1.0,puts
1797,5800.0,1527.0,puts
1798,5790.0,1.0,puts
1799,5780.0,1.0,puts
1800,5775.0,1.0,puts
1801,5770.0,1.0,puts
1802,9400.0,391.0,puts
1803,5760.0,1.0,puts
1804,5750.0,3.0,puts
1805,5740.0,1.0,puts
1806,5730.0,1.0,puts
1807,5725.0,1.0,puts
1808,5720.0,1.0,puts
1809,5710.0,1.0,puts
1810,5700.0,83.0,puts
1811,5690.0,1.0,puts
1812,5680.0,1.0,puts
1813,5675.0,1.0,puts
1814,5670.0,1.0,puts
1815,5660.0,1.0,puts
1816,5650.0,1.0,puts
1817,5640.0,1.0,puts
1818,5630.0,1.0,puts
1819,5625.0,1.0,puts
1820,5620.0,1.0,puts
1821,5610.0,1.0,puts
1822,5600.0,296.0,puts
1823,5590.0,1.0,puts
1824,5580.0,1.0,puts
1825,5575.0,1.0,puts
1826,5570.0,1.0,puts
1827,9600.0,3938.0,puts
1828,5560.0,1.0,puts
1829,5550.0,2.0,puts
1830,5525.0,1.0,puts
1831,5500.0,195.0,puts
1832,5475.0,1.0,puts
1833,5450.0,1.0,puts
1834,5425.0,1.0,puts
1835,5400.0,68.0,puts
1836,5375.0,1.0,puts
1837,9800.0,566.0,puts
1838,5350.0,2.0,puts
1839,5325.0,1.0,puts
1840,5300.0,1.0,puts
1841,5275.0,1.0,puts
1842,5250.0,9.0,puts
1843,5225.0,1.0,puts
1844,5200.0,15.0,puts
1845,5175.0,1.0,puts
1846,10000.0,2025.0,puts
1847,5150.0,2.0,puts
1848,5125.0,1.0,puts
1849,5100.0,253.0,puts
1850,5075.0,4.0,puts
1851,5050.0,1.0,puts
1852,5025.0,1.0,puts
1853,5000.0,23975.0,puts
1854,4975.0,1.0,puts
1855,10200.0,2109.0,puts
1856,4950.0,1.0,puts
1857,4925.0,1.0,puts
1858,4900.0,3.0,puts
1859,4875.0,1.0,puts
1860,4850.0,1.0,puts
1861,4825.0,1.0,puts
1862,4800.0,1.0,puts
1863,4775.0,1.0,puts
1864,10400.0,1019.0,puts
1865,4750.0,1.0,puts
1866,4725.0,1.0,puts
1867,4700.0,1.0,puts
1868,4675.0,20.0,puts
1869,4650.0,20.0,puts
1870,4625.0,20.0,puts
1871,4600.0,21.0,puts
1872,4575.0,1.0,puts
1873,10600.0,517.0,puts
1874,4550.0,1.0,puts
1875,4525.0,1.0,puts
1876,4500.0,5.0,puts
1877,4475.0,1.0,puts
1878,4450.0,1.0,puts
1879,4425.0,1.0,puts
1880,4400.0,1.0,puts
1881,4375.0,1.0,puts
1882,10800.0,95.0,puts
1883,4350.0,1.0,puts
1884,4300.0,1.0,puts
1885,4250.0,1.0,puts
1886,4200.0,1.0,puts
1887,4150.0,1.0,puts
1888,4100.0,1.0,puts
1889,4050.0,1.0,puts
1890,4000.0,19.0,puts
1891,11200.0,150.0,puts
1892,3950.0,1.0,puts
1893,3900.0,1.0,puts
1894,3850.0,1.0,puts
1895,3800.0,1.0,puts
1896,3750.0,1.0,puts
1897,3700.0,1.0,puts
1898,3600.0,1.0,puts
1899,11600.0,72.0,puts
1900,3500.0,1.0,puts
1901,3400.0,1.0,puts
1902,3300.0,1.0,puts
1903,3200.0,26.0,puts
1904,12000.0,177.0,puts
1905,3100.0,1.0,puts
1906,3000.0,30.0,puts
1907,2900.0,1.0,puts
1908,2800.0,1.0,puts
1909,12400.0,80.0,puts
1910,2700.0,1.0,puts
1911,2600.0,1.0,puts
1912,2500.0,1.0,puts
1913,2400.0,1.0,puts
1914,2200.0,1102.0,puts
